Date,PortfolioValue,StrategyReturn
2023-04-27,104547.49276431625,1.0454749276431625
2023-04-28,104547.49276431625,1.0454749276431625
2023-05-01,104547.49276431625,1.0454749276431625
2023-05-02,104547.49276431625,1.0454749276431625
2023-05-03,104547.49276431625,1.0454749276431625
2023-05-04,104547.49276431625,1.0454749276431625
2023-05-05,104547.49276431625,1.0454749276431625
2023-05-08,104547.49276431625,1.0454749276431625
2023-05-09,104547.49276431625,1.0454749276431625
2023-05-10,104547.49276431625,1.0454749276431625
2023-05-11,105163.9202918751,1.051639202918751
2023-05-12,103745.48532483408,1.0374548532483407
2023-05-15,104567.42999646494,1.0456742999646493
2023-05-16,103905.50494763681,1.0390550494763682
2023-05-17,106909.6747474415,1.069096747474415
2023-05-18,107673.45325085947,1.0767345325085946
2023-05-19,107440.68365857431,1.074406836585743
2023-05-22,106604.18432996103,1.0660418432996104
2023-05-23,105556.71533582041,1.055567153358204
2023-05-24,104647.44855115244,1.0464744855115244
2023-05-25,104887.51587292978,1.048875158729298
2023-05-26,105811.29651257822,1.0581129651257821
2023-05-30,106189.55440043838,1.0618955440043838
2023-05-31,104916.60187146494,1.0491660187146494
2023-06-01,106276.83569714853,1.0627683569714854
2023-06-02,108379.04809949228,1.0837904809949228
2023-06-05,107375.22558972666,1.0737522558972665
2023-06-06,107557.06262585947,1.0755706262585947
2023-06-07,108539.07355115244,1.0853907355115244
2023-06-08,108568.1595496876,1.085681595496876
2023-06-09,108771.81982800791,1.087718198280079
2023-06-12,108764.55707166025,1.0876455707166026
2023-06-13,109506.52399060556,1.0950652399060556
2023-06-14,109121.00336072275,1.0912100336072275
2023-06-15,110284.82800671885,1.1028482800671884
2023-06-16,110408.4813880665,1.104084813880665
2023-06-20,109877.50745007822,1.0987750745007823
2023-06-21,109724.73306123838,1.0972473306123838
2023-06-22,107731.64856335947,1.0773164856335946
2023-06-23,107200.63965222666,1.0720063965222666
2023-06-26,107447.95807263681,1.074479580726368
2023-06-27,107455.23248669931,1.0745523248669933
2023-06-28,107011.53985974619,1.0701153985974619
2023-06-29,110532.146427129,1.10532146427129
2023-06-30,111994.23370740244,1.1199423370740245
2023-07-03,112845.30517957041,1.128453051795704
2023-07-05,112134.8607215626,1.121348607215626
2023-07-06,111087.54327771494,1.1108754327771495
2023-07-07,111915.14776990244,1.1191514776990243
2023-07-10,112508.37390515635,1.1250837390515636
2023-07-11,114170.93890759775,1.1417093890759775
2023-07-12,114705.57336804697,1.1470557336804696
2023-07-13,115232.92175671885,1.1523292175671884
2023-07-14,115892.07226941416,1.1589207226941416
2023-07-17,116206.76917380943,1.1620676917380943
2023-07-18,116206.76917380943,1.1620676917380943
2023-07-19,116206.76917380943,1.1620676917380943
2023-07-20,116206.76917380943,1.1620676917380943
2023-07-21,116206.76917380943,1.1620676917380943
2023-07-24,116206.76917380943,1.1620676917380943
2023-07-25,116206.76917380943,1.1620676917380943
2023-07-26,116206.76917380943,1.1620676917380943
2023-07-27,116206.76917380943,1.1620676917380943
2023-07-28,116206.76917380943,1.1620676917380943
2023-07-31,116206.76917380943,1.1620676917380943
2023-08-01,116206.76917380943,1.1620676917380943
2023-08-02,116206.76917380943,1.1620676917380943
2023-08-03,116206.76917380943,1.1620676917380943
2023-08-04,116206.76917380943,1.1620676917380943
2023-08-07,116206.76917380943,1.1620676917380943
2023-08-08,116206.76917380943,1.1620676917380943
2023-08-09,116206.76917380943,1.1620676917380943
2023-08-10,116206.76917380943,1.1620676917380943
2023-08-11,117061.48269320703,1.1706148269320702
2023-08-14,117291.23652316308,1.172912365231631
2023-08-15,114462.24605990625,1.1446224605990625
2023-08-16,114002.71554232812,1.1400271554232813
2023-08-17,112882.62133456445,1.1288262133456446
2023-08-18,113126.74120761133,1.1312674120761133
2023-08-21,113492.93241558652,1.1349293241558651
2023-08-22,111267.06435824609,1.112670643582461
2023-08-23,111977.903484833,1.11977903484833
2023-08-24,111877.37546969629,1.118773754696963
2023-08-25,111748.13822604394,1.1174813822604395
2023-08-28,112114.32946444726,1.1211432946444726
2023-08-29,112975.93775607324,1.1297593775607324
2023-08-30,112545.13932467675,1.1254513932467676
2023-08-31,111231.17782260156,1.1123117782260157
2023-09-01,111583.01444674707,1.1158301444674708
2023-09-05,110419.81068087793,1.1041981068087792
2023-09-06,110247.48673678613,1.1024748673678613
2023-09-07,109357.15776908652,1.0935715776908652
2023-09-08,109436.1195950625,1.094361195950625
2023-09-11,109888.48423434472,1.0988848423434472
2023-09-12,111238.35512973047,1.1123835512973046
2023-09-13,111288.59627963281,1.1128859627963281
2023-09-14,113327.79723788476,1.1332779723788475
2023-09-15,113011.8700070498,1.130118700070498
2023-09-18,113234.45795870996,1.1323445795870997
2023-09-19,113098.00912142968,1.1309800912142969
2023-09-20,112645.66733981347,1.1264566733981347
2023-09-21,111812.77970553613,1.1181277970553614
2023-09-22,110800.35653353906,1.1080035653353906
2023-09-25,111317.32836581445,1.1131732836581445
2023-09-26,110225.93193198652,1.102259319319865
2023-09-27,110836.24306918359,1.1083624306918358
2023-09-28,112135.87281466699,1.12135872814667
2023-09-29,110290.56200839258,1.1029056200839258
2023-10-02,109393.04432345605,1.0939304432345605
2023-10-03,108631.94118930078,1.0863194118930077
2023-10-04,109091.46028038651,1.0909146028038652
2023-10-05,109525.45878268457,1.0952545878268456
2023-10-06,111116.76377536035,1.1111676377536035
2023-10-09,110878.07259799218,1.1087807259799218
2023-10-10,111514.57859469629,1.115145785946963
2023-10-11,111876.24401522851,1.118762440152285
2023-10-12,111630.30693198652,1.1163030693198652
2023-10-13,113214.38892794824,1.1321438892794824
2023-10-16,113105.89501620508,1.1310589501620507
2023-10-17,112874.41543246484,1.1287441543246484
2023-10-18,111702.65147067285,1.1170265147067284
2023-10-19,111254.17263461328,1.1125417263461328
2023-10-20,109561.6310391543,1.0956163103915428
2023-10-23,108151.15304232812,1.0815115304232812
2023-10-24,108274.12728549218,1.082741272854922
2023-10-25,107717.16596652246,1.0771716596652245
2023-10-26,107977.57192660547,1.0797757192660546
2023-10-27,104310.35656405664,1.0431035656405663
2023-10-30,105561.69949008203,1.0556169949008203
2023-10-31,106747.93235446191,1.0674793235446192
2023-11-01,106661.13036776758,1.0666113036776756
2023-11-02,108454.94285250879,1.0845494285250878
2023-11-03,109597.80330498652,1.0959780330498652
2023-11-06,110378.98686128652,1.1037898686128653
2023-11-07,110328.3457303164,1.103283457303164
2023-11-08,110841.90034152246,1.1084190034152246
2023-11-09,110530.87608004785,1.1053087608004786
2023-11-10,112078.76293612695,1.1207876293612695
2023-11-13,111608.60360385156,1.1160860360385156
2023-11-14,113532.63621188379,1.1353263621188379
2023-11-15,114472.96630526758,1.1447296630526758
2023-11-16,115709.82889987207,1.1570982889987207
2023-11-17,116700.76586581445,1.1670076586581446
2023-11-20,117040.73936129785,1.1704073936129784
2023-11-21,116809.28263522363,1.1680928263522363
2023-11-22,116961.1417317718,1.1696114173177181
2023-11-24,116961.1417317718,1.1696114173177181
2023-11-27,116961.1417317718,1.1696114173177181
2023-11-28,116961.1417317718,1.1696114173177181
2023-11-29,116961.1417317718,1.1696114173177181
2023-11-30,116961.1417317718,1.1696114173177181
2023-12-01,116961.1417317718,1.1696114173177181
2023-12-04,116961.1417317718,1.1696114173177181
2023-12-05,116961.1417317718,1.1696114173177181
2023-12-06,116961.1417317718,1.1696114173177181
2023-12-07,116961.1417317718,1.1696114173177181
2023-12-08,116961.1417317718,1.1696114173177181
2023-12-11,116961.1417317718,1.1696114173177181
2023-12-12,116961.1417317718,1.1696114173177181
2023-12-13,116961.1417317718,1.1696114173177181
2023-12-14,116961.1417317718,1.1696114173177181
2023-12-15,116961.1417317718,1.1696114173177181
2023-12-18,116961.1417317718,1.1696114173177181
2023-12-19,116961.1417317718,1.1696114173177181
2023-12-20,116961.1417317718,1.1696114173177181
2023-12-21,116961.1417317718,1.1696114173177181
2023-12-22,116961.1417317718,1.1696114173177181
2023-12-26,116961.1417317718,1.1696114173177181
2023-12-27,116961.1417317718,1.1696114173177181
2023-12-28,116961.1417317718,1.1696114173177181
2023-12-29,116961.1417317718,1.1696114173177181
2024-01-02,116961.1417317718,1.1696114173177181
2024-01-03,116961.1417317718,1.1696114173177181
2024-01-04,116961.1417317718,1.1696114173177181
2024-01-05,116961.1417317718,1.1696114173177181
2024-01-08,116961.1417317718,1.1696114173177181
2024-01-09,116961.1417317718,1.1696114173177181
2024-01-10,116961.1417317718,1.1696114173177181
2024-01-11,116961.1417317718,1.1696114173177181
2024-01-12,116961.1417317718,1.1696114173177181
2024-01-16,116961.1417317718,1.1696114173177181
2024-01-17,116961.1417317718,1.1696114173177181
2024-01-18,116961.1417317718,1.1696114173177181
2024-01-19,116961.1417317718,1.1696114173177181
2024-01-22,116961.1417317718,1.1696114173177181
2024-01-23,116961.1417317718,1.1696114173177181
2024-01-24,116961.1417317718,1.1696114173177181
2024-01-25,116961.1417317718,1.1696114173177181
2024-01-26,116961.1417317718,1.1696114173177181
2024-01-29,117110.30579969169,1.1711030579969168
2024-01-30,119390.83520337821,1.193908352033782
2024-01-31,118160.37615796806,1.1816037615796806
2024-02-01,117754.51931592704,1.1775451931592704
2024-02-02,118398.74294873954,1.1839874294873953
2024-02-05,118250.56544324638,1.1825056544324637
2024-02-06,118637.08950635673,1.1863708950635672
2024-02-07,118849.679258554,1.1884967925855399
2024-02-08,118443.83253309013,1.1844383253309012
2024-02-09,118579.11140271903,1.1857911140271904
2024-02-12,119081.60178968192,1.1908160178968192
2024-02-13,118095.95379468681,1.180959537946868
2024-02-14,119236.20332166435,1.1923620332166434
2024-02-15,121709.99981519462,1.2170999981519461
2024-02-16,121168.85398694755,1.2116885398694754
2024-02-20,121619.80041333915,1.2161980041333915
2024-02-21,122373.53599378349,1.2237353599378349
2024-02-22,123771.48509046317,1.2377148509046318
2024-02-23,124364.16476270439,1.2436416476270438
2024-02-26,123958.29780408622,1.2395829780408623
2024-02-27,124016.28602430107,1.2401628602430106
2024-02-28,124615.42007276298,1.2461542007276298
2024-02-29,125697.68137952567,1.2569768137952568
2024-03-01,125201.63525220634,1.2520163525220633
2024-03-04,126097.08384534594,1.2609708384534595
2024-03-05,127301.78608533624,1.2730178608533624
2024-03-06,127933.11108228446,1.2793311108228447
2024-03-07,126863.70794507742,1.2686370794507742
2024-03-08,127089.18621656187,1.2708918621656187
2024-03-11,127134.26568433525,1.2713426568433523
2024-03-12,128132.81231519462,1.2813281231519462
2024-03-13,129124.91468641043,1.2912491468641043
2024-03-14,126928.13030835867,1.2692813030835868
2024-03-15,128429.1572096038,1.284291572096038
2024-03-18,128457.60362111682,1.2845760362111682
2024-03-19,128457.60362111682,1.2845760362111682
2024-03-20,128457.60362111682,1.2845760362111682
2024-03-21,128457.60362111682,1.2845760362111682
2024-03-22,128457.60362111682,1.2845760362111682
2024-03-25,128457.60362111682,1.2845760362111682
2024-03-26,128457.60362111682,1.2845760362111682
2024-03-27,128457.60362111682,1.2845760362111682
2024-03-28,128457.60362111682,1.2845760362111682
2024-04-01,128457.60362111682,1.2845760362111682
2024-04-02,128563.25483068805,1.2856325483068805
2024-04-03,128219.91942724567,1.2821991942724567
2024-04-04,127294.87127050737,1.2729487127050736
2024-04-05,128404.92713293411,1.2840492713293412
2024-04-08,129040.12508769272,1.2904012508769271
2024-04-09,128219.90979894977,1.2821990979894977
2024-04-10,127183.8666470943,1.271838666470943
2024-04-11,127159.1893247066,1.271591893247066
2024-04-12,119364.1305936275,1.193641305936275
2024-04-15,120248.07878918701,1.2024807878918702
2024-04-16,120248.07878918701,1.2024807878918702
2024-04-17,120248.07878918701,1.2024807878918702
2024-04-18,120248.07878918701,1.2024807878918702
2024-04-19,120248.07878918701,1.2024807878918702
2024-04-22,120248.07878918701,1.2024807878918702
2024-04-23,120248.07878918701,1.2024807878918702
2024-04-24,121593.4573063259,1.215934573063259
2024-04-25,121765.7932438259,1.217657932438259
2024-04-26,121837.10818523215,1.2183710818523215
2024-04-29,121712.3186344509,1.2171231863445091
2024-04-30,120797.21072429465,1.2079721072429466
2024-05-01,120868.51638835712,1.2086851638835712
2024-05-02,120749.6828922634,1.207496828922634
2024-05-03,120066.32302898215,1.2006632302898215
2024-05-06,120951.7063297634,1.209517063297634
2024-05-07,120803.14822429465,1.2080314822429465
2024-05-08,123120.61013835712,1.2312061013835711
2024-05-09,124219.91970866962,1.2421991970866961
2024-05-10,124974.5666813259,1.249745666813259
2024-05-13,124950.80740398215,1.2495080740398214
2024-05-14,126602.73123210715,1.2660273123210715
2024-05-15,126959.25955241965,1.2695925955241965
2024-05-16,127173.18582195087,1.2717318582195087
2024-05-17,128551.7619938259,1.285517619938259
2024-05-20,123079.01052898215,1.2307901052898216
2024-05-21,123747.27361243358,1.2374727361243358
2024-05-22,123747.27361243358,1.2374727361243358
2024-05-23,123747.27361243358,1.2374727361243358
2024-05-24,123747.27361243358,1.2374727361243358
2024-05-28,123747.27361243358,1.2374727361243358
2024-05-29,123747.27361243358,1.2374727361243358
2024-05-30,123747.27361243358,1.2374727361243358
2024-05-31,123747.27361243358,1.2374727361243358
2024-06-03,123747.27361243358,1.2374727361243358
2024-06-04,123747.27361243358,1.2374727361243358
2024-06-05,123747.27361243358,1.2374727361243358
2024-06-06,123747.27361243358,1.2374727361243358
2024-06-07,123747.27361243358,1.2374727361243358
2024-06-10,123788.99826545945,1.2378899826545946
2024-06-11,120705.26922000066,1.2070526922000067
2024-06-12,119042.99106331101,1.1904299106331102
2024-06-13,120294.10843391647,1.2029410843391646
2024-06-14,120364.58397407757,1.2036458397407757
2024-06-17,121069.4402515434,1.210694402515434
2024-06-18,122255.94205208053,1.2225594205208052
2024-06-20,123236.85886116256,1.2323685886116256
2024-06-21,121844.78123970257,1.2184478123970257
2024-06-24,123360.21169014205,1.2336021169014206
2024-06-25,122884.43530769576,1.2288443530769577
2024-06-26,122508.50768013227,1.2250850768013226
2024-06-27,123530.54515571822,1.2353054515571822
2024-06-28,125345.54938240282,1.2534554938240283
2024-07-01,127219.28170310064,1.2721928170310064
2024-07-02,129204.61938972701,1.29204619389727
2024-07-03,129122.38722725143,1.2912238722725142
2024-07-05,127498.13924141158,1.2749813924141158
2024-07-08,127722.5880176567,1.277225880176567
2024-07-09,129175.54880256881,1.291755488025688
2024-07-10,129275.95695991744,1.2927595695991745
2024-07-11,129069.22565193407,1.2906922565193408
2024-07-12,127586.7449237846,1.2758674492378461
2024-07-15,130604.87712593307,1.3060487712593307
2024-07-16,132713.4300891899,1.327134300891899
2024-07-17,132630.38936575942,1.3263038936575942
2024-07-18,132630.38936575942,1.3263038936575942
2024-07-19,132630.38936575942,1.3263038936575942
2024-07-22,132630.38936575942,1.3263038936575942
2024-07-23,132630.38936575942,1.3263038936575942
2024-07-24,132630.38936575942,1.3263038936575942
2024-07-25,132630.38936575942,1.3263038936575942
2024-07-26,132630.38936575942,1.3263038936575942
2024-07-29,132630.38936575942,1.3263038936575942
2024-07-30,132630.38936575942,1.3263038936575942
2024-07-31,132630.38936575942,1.3263038936575942
2024-08-01,132630.38936575942,1.3263038936575942
2024-08-02,132630.38936575942,1.3263038936575942
2024-08-05,132630.38936575942,1.3263038936575942
2024-08-06,132630.38936575942,1.3263038936575942
2024-08-07,132630.38936575942,1.3263038936575942
2024-08-08,132630.38936575942,1.3263038936575942
2024-08-09,132630.38936575942,1.3263038936575942
2024-08-12,132306.58774868053,1.3230658774868052
2024-08-13,133376.31461635628,1.3337631461635628
2024-08-14,134782.23050991097,1.3478223050991096
2024-08-15,135582.9928695301,1.355829928695301
2024-08-16,137062.26444545784,1.3706226444545784
2024-08-19,136884.4608594408,1.368844608594408
2024-08-20,136884.4608594408,1.368844608594408
2024-08-21,136884.4608594408,1.368844608594408
2024-08-22,136884.4608594408,1.368844608594408
2024-08-23,136884.4608594408,1.368844608594408
2024-08-26,136884.4608594408,1.368844608594408
2024-08-27,137086.31355531653,1.3708631355531653
2024-08-28,137744.09660585364,1.3774409660585365
2024-08-29,138289.2956109806,1.382892956109806
2024-08-30,139824.1043268009,1.398241043268009
2024-09-03,137157.41926820716,1.3715741926820715
2024-09-04,136582.60207245266,1.3658260207245265
2024-09-05,135575.1883416935,1.3557518834169349
2024-09-06,132511.45958192783,1.3251145958192783
2024-09-09,135089.25329835847,1.3508925329835846
2024-09-10,135955.75389434997,1.3595575389434997
2024-09-11,135955.75389434997,1.3595575389434997
2024-09-12,135955.75389434997,1.3595575389434997
2024-09-13,135955.75389434997,1.3595575389434997
2024-09-16,135955.75389434997,1.3595575389434997
2024-09-17,135955.75389434997,1.3595575389434997
2024-09-18,134848.79469201097,1.3484879469201096
2024-09-19,136669.44465538982,1.3666944465538982
2024-09-20,137045.91310021406,1.3704591310021406
2024-09-23,136795.09939879237,1.3679509939879237
2024-09-24,136870.75381119587,1.3687075381119587
2024-09-25,136010.863827065,1.3601086382706502
2024-09-26,135759.01751358842,1.357590175135884
2024-09-27,136201.26490433552,1.3620126490433553
2024-09-30,136422.38383133744,1.3642238383133745
2024-10-01,134076.06844742634,1.3407606844742634
2024-10-02,134229.61001236775,1.3422961001236775
2024-10-03,132964.33214981892,1.329643321498189
2024-10-04,137438.52381546833,1.3743852381546833
2024-10-07,137259.2998011861,1.372592998011861
2024-10-08,137148.06322892048,1.3714806322892048
2024-10-09,138798.08192093708,1.3879808192093708
2024-10-10,138439.65296585893,1.3843965296585892
2024-10-11,144279.57300980427,1.4427957300980427
2024-10-14,143779.00843460893,1.4377900843460893
2024-10-15,144341.38064225056,1.4434138064225055
2024-10-16,144098.28586205872,1.4409828586205873
2024-10-17,144098.28586205872,1.4409828586205873
2024-10-18,144098.28586205872,1.4409828586205873
2024-10-21,144098.28586205872,1.4409828586205873
2024-10-22,144098.28586205872,1.4409828586205873
2024-10-23,144098.28586205872,1.4409828586205873
2024-10-24,144098.28586205872,1.4409828586205873
2024-10-25,144098.28586205872,1.4409828586205873
2024-10-28,144098.28586205872,1.4409828586205873
2024-10-29,144098.28586205872,1.4409828586205873
2024-10-30,144098.28586205872,1.4409828586205873
2024-10-31,144098.28586205872,1.4409828586205873
2024-11-01,144098.28586205872,1.4409828586205873
2024-11-04,144098.28586205872,1.4409828586205873
2024-11-05,144098.28586205872,1.4409828586205873
2024-11-06,144098.28586205872,1.4409828586205873
2024-11-07,144098.28586205872,1.4409828586205873
2024-11-08,144098.28586205872,1.4409828586205873
2024-11-11,144098.28586205872,1.4409828586205873
2024-11-12,144098.28586205872,1.4409828586205873
2024-11-13,144098.28586205872,1.4409828586205873
2024-11-14,144098.28586205872,1.4409828586205873
2024-11-15,144098.28586205872,1.4409828586205873
2024-11-18,144098.28586205872,1.4409828586205873
2024-11-19,144098.28586205872,1.4409828586205873
2024-11-20,144098.28586205872,1.4409828586205873
2024-11-21,144098.28586205872,1.4409828586205873
2024-11-22,144098.28586205872,1.4409828586205873
2024-11-25,144098.28586205872,1.4409828586205873
2024-11-26,144098.28586205872,1.4409828586205873
2024-11-27,144098.28586205872,1.4409828586205873
2024-11-29,144098.28586205872,1.4409828586205873
2024-12-02,144098.28586205872,1.4409828586205873
2024-12-03,144098.28586205872,1.4409828586205873
2024-12-04,144098.28586205872,1.4409828586205873
2024-12-05,144098.28586205872,1.4409828586205873
2024-12-06,144817.14176063566,1.4481714176063565
2024-12-09,142840.9375545966,1.4284093755459661
2024-12-10,142312.09414793566,1.4231209414793566
2024-12-11,142685.06792569035,1.4268506792569036
2024-12-12,141571.7048428046,1.4157170484280461
2024-12-13,140686.59660693567,1.4068659660693565
2024-12-16,140486.19281593568,1.4048619281593568
2024-12-17,139807.0379726874,1.3980703797268739
2024-12-18,135359.17818570012,1.3535917818570011
2024-12-19,136800.98084378114,1.3680098084378114
2024-12-20,139383.97185283568,1.3938397185283566
2024-12-23,138335.192010202,1.3833519201020201
2024-12-24,139723.47887943668,1.3972347887943668
2024-12-26,140180.6054153525,1.401806054153525
2024-12-27,139095.63850162906,1.3909563850162905
2024-12-30,138076.7609381525,1.3807676093815249
2024-12-31,139790.75811527652,1.3979075811527653
2025-01-02,139952.2843756525,1.399522843756525
2025-01-03,141779.24369572086,1.4177924369572086
2025-01-06,140425.73777531067,1.4042573777531067
2025-01-07,141717.97335575504,1.4171797335575504
2025-01-08,141695.69709537906,1.4169569709537906
2025-01-10,139879.87165592593,1.3987987165592592
2025-01-13,142297.25811527652,1.4229725811527651
2025-01-14,144113.07505558414,1.4411307505558413
2025-01-15,146831.23777531067,1.4683123777531066
2025-01-16,147900.6767554132,1.479006767554132
2025-01-17,150624.40641544742,1.506244064154474
2025-01-21,150914.06239362,1.5091406239362
2025-01-22,150914.06239362,1.5091406239362
2025-01-23,150914.06239362,1.5091406239362
2025-01-24,150914.06239362,1.5091406239362
2025-01-27,150914.06239362,1.5091406239362
2025-01-28,150914.06239362,1.5091406239362
2025-01-29,150914.06239362,1.5091406239362
2025-01-30,150914.06239362,1.5091406239362
2025-01-31,150914.06239362,1.5091406239362
2025-02-03,150914.06239362,1.5091406239362
2025-02-04,150914.06239362,1.5091406239362
2025-02-05,150914.06239362,1.5091406239362
2025-02-06,150914.06239362,1.5091406239362
2025-02-07,150914.06239362,1.5091406239362
2025-02-10,150914.06239362,1.5091406239362
2025-02-11,150914.06239362,1.5091406239362
2025-02-12,150914.06239362,1.5091406239362
2025-02-13,150914.06239362,1.5091406239362
2025-02-14,150914.06239362,1.5091406239362
2025-02-18,150914.06239362,1.5091406239362
2025-02-19,150914.06239362,1.5091406239362
2025-02-20,150914.06239362,1.5091406239362
2025-02-21,148506.8894065523,1.485068894065523
2025-02-24,146949.5926841402,1.469495926841402
2025-02-25,144833.81137310504,1.4483381137310505
2025-02-26,145580.24923931598,1.4558024923931598
2025-02-27,145719.85809551715,1.4571985809551715
2025-02-28,148727.06137310504,1.4872706137310503
2025-03-03,146562.95202862262,1.4656295202862262
2025-03-04,140994.26465069293,1.4099426465069294
2025-03-05,141681.62399517535,1.4168162399517534
2025-03-06,139001.99104534625,1.3900199104534625
2025-03-07,136714.37399517535,1.3671437399517534
2025-03-10,131312.1553062105,1.313121553062105
2025-03-11,129658.19432293413,1.2965819432293413
2025-03-12,128992.31137310504,1.2899231137310505
