Date,PortfolioValue,StrategyReturn
2023-12-15,121089.53761594,1.2108953761594001
2023-12-18,120109.25764767829,1.2010925764767828
2023-12-19,120721.92812737476,1.2072192812737477
2023-12-20,119490.75619809334,1.1949075619809333
2023-12-21,119403.22032468024,1.1940322032468025
2023-12-22,118773.04803527477,1.1877304803527478
2023-12-26,118452.13988034427,1.1845213988034426
2023-12-27,118510.4762298316,1.185104762298316
2023-12-28,118761.39508359137,1.1876139508359138
2023-12-29,118148.70666806403,1.1814870666806403
2024-01-02,114128.40693967044,1.1412840693967043
2024-01-03,113317.34985654058,1.1331734985654058
2024-01-04,111951.9765350074,1.119519765350074
2024-01-05,111526.01280514899,1.1152601280514898
2024-01-08,114081.73248593512,1.1408173248593512
2024-01-09,113836.66249386968,1.1383666249386968
2024-01-10,114449.33299557868,1.1444933299557867
2024-01-11,114099.23428647223,1.1409923428647224
2024-01-12,114291.78992001715,1.1429178992001716
2024-01-16,112955.58925168218,1.1295558925168219
2024-01-17,112401.25509946051,1.124012550994605
2024-01-18,115873.0784942359,1.158730784942359
2024-01-19,117582.71957699959,1.175827195769996
2024-01-22,118942.26195065677,1.1894226195065678
2024-01-23,119694.96475947477,1.1969496475947476
2024-01-24,119298.2005645484,1.192982005645484
2024-01-25,119105.62701718512,1.1910562701718512
2024-01-26,118084.5124999732,1.180845124999732
2024-01-29,117681.91734616461,1.1768191734616462
2024-01-30,115528.80177609625,1.1552880177609626
2024-01-31,113404.8767730445,1.134048767730445
2024-02-01,114840.28416745368,1.1484028416745367
2024-02-02,114250.94641415778,1.1425094641415778
2024-02-05,115318.7443420142,1.153187443420142
2024-02-06,116264.0207092017,1.162640207092017
2024-02-07,116328.19696347418,1.1632819696347418
2024-02-08,115692.18475644293,1.1569218475644294
2024-02-09,116142.05447690192,1.1614205447690191
2024-02-12,115148.83177487552,1.1514883177487552
2024-02-13,113916.08340756598,1.1391608340756598
2024-02-14,113396.10795895758,1.1339610795895758
2024-02-15,113226.6880218238,1.1322668802182378
2024-02-16,112321.10867612067,1.1232110867612066
2024-02-20,111882.92772214118,1.1188292772214117
2024-02-21,112326.96649472418,1.1232696649472418
2024-02-22,113524.63960568611,1.135246396056861
2024-02-23,112443.80041806403,1.1244380041806403
2024-02-26,111649.2419616431,1.116492419616431
2024-02-27,112508.0751983375,1.125080751983375
2024-02-28,111801.14218442143,1.1180114218442143
2024-02-29,111409.69838254157,1.1140969838254156
2024-03-01,110772.87109677496,1.1077287109677496
2024-03-04,108108.72803036871,1.081087280303687
2024-03-05,105199.21043698493,1.0519921043698492
2024-03-06,104614.96020810309,1.0461496020810308
2024-03-07,104544.86343686286,1.0454486343686284
2024-03-08,105555.60585324469,1.0555560585324468
2024-03-11,106735.76820676032,1.0673576820676032
2024-03-12,107016.19111935797,1.0701619111935796
2024-03-13,105789.30057065192,1.0578930057065192
2024-03-14,106881.8195678443,1.068818195678443
2024-03-15,106659.81361691657,1.0665981361691657
2024-03-18,107302.48080746832,1.0730248080746831
2024-03-19,108681.29844968024,1.0868129844968024
2024-03-20,110194.46077267829,1.101944607726783
2024-03-21,105929.51202695075,1.0592951202695076
2024-03-22,106461.16728512946,1.0646116728512947
2024-03-25,105625.7115813941,1.056257115813941
2024-03-26,104959.67581479254,1.0495967581479255
2024-03-27,107062.93722836676,1.0706293722836677
2024-03-28,105993.777850315,1.05993777850315
2024-04-01,105146.63338010016,1.0514663338010015
2024-04-02,104451.38017575446,1.0445138017575446
2024-04-03,104924.60951535407,1.0492460951535407
2024-04-04,104439.70932309332,1.0443970932309332
2024-04-05,104883.71226803961,1.048837122680396
2024-04-08,104223.52536313239,1.042235253631324
2024-04-09,104936.29828183356,1.0493629828183355
2024-04-10,103832.0815612525,1.038320815612525
2024-04-11,108073.6796447486,1.0807367964474859
2024-04-12,108955.88145749274,1.0895588145749273
2024-04-15,106700.71088257477,1.0670071088257478
2024-04-16,104766.87835937476,1.0476687835937477
2024-04-17,103960.6221648902,1.039606221648902
2024-04-18,103399.73155514899,1.0339973155514899
